"Host","Log Name","Date Time","Time Zone","Method","URL","Response Code","Bytes Sent","Referer","User Agent"
"125.212.217.215","-","2018-02-15 01:24:13","GMT-0800","GET","/robots.txt",200,365,"-","-"
"125.212.217.215","-","2018-02-15 01:24:15","GMT-0800","GET","/sitemap.xml",404,473,"-","-"
"125.212.217.215","-","2018-02-15 01:24:18","GMT-0800","GET","/.well-known/security.txt",404,486,"-","-"
"125.212.217.215","-","2018-02-15 01:24:22","GMT-0800","GET","/favicon.ico",404,505,"-","python-requests/2.18.4"
"71.6.202.198","-","2018-02-15 03:49:37","GMT-0800","GET","/ccvv",404,445,"-","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64)"
"60.191.38.77","-","2018-02-15 04:08:38","GMT-0800","GET","/",200,600,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0"
"107.170.228.51","-","2018-02-15 09:22:15","GMT-0800","GET","/",200,508,"-","Mozilla/5.0 zgrab/0.x"
"107.170.252.129","-","2018-02-15 11:07:48","GMT-0800","GET","/",200,508,"-","Mozilla/5.0 zgrab/0.x"
"60.191.38.78","-","2018-02-15 11:10:45","GMT-0800","GET","/",200,600,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0"
"10.13.2.100","-","2018-02-15 12:26:17","GMT-0800","GET","/favicon.ico",404,503,"http://10.13.2.253/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
"139.162.119.197","-","2018-02-15 14:19:58","GMT-0800","GET","/",200,562,"-","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
"185.207.205.93","-","2018-02-15 16:02:32","GMT-0800","HEAD","/",200,260,"-","PycURL/7.19.5 libcurl/7.38.0 GnuTLS/3.3.8 zlib/1.2.8 libidn/1.29 libssh2/1.4.3 librtmp/2.3"
"185.207.205.93","-","2018-02-15 16:02:32","GMT-0800","GET","/",200,543,"-","PycURL/7.19.5 libcurl/7.38.0 GnuTLS/3.3.8 zlib/1.2.8 libidn/1.29 libssh2/1.4.3 librtmp/2.3"
"164.52.24.140","-","2018-02-15 17:20:53","GMT-0800","GET","/",200,508,"-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
"38.140.143.234","-","2018-02-15 22:55:18","GMT-0800","GET","/",200,543,"-","-"
"172.104.108.109","-","2018-02-16 00:11:48","GMT-0800","GET","/",200,527,"-","Mozilla/5.0"
"60.191.38.77","-","2018-02-16 01:37:52","GMT-0800","GET","/",200,600,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0"
"45.249.245.182","-","2018-02-16 15:38:09","GMT-0800","GET","/",200,508,"-","Mozilla/5.0 zgrab/0.x"
"10.13.2.100","-","2018-02-16 17:00:33","GMT-0800","GET","/",200,565,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
"10.13.2.100","-","2018-02-16 17:00:33","GMT-0800","GET","/hamster.gif",200,700105,"http://10.13.2.253/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
"10.13.2.100","-","2018-02-16 17:00:35","GMT-0800","GET","/favicon.ico",404,502,"http://10.13.2.253/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
"185.207.205.93","-","2018-02-16 17:35:53","GMT-0800","HEAD","/",200,260,"-","PycURL/7.19.5 libcurl/7.38.0 GnuTLS/3.3.8 zlib/1.2.8 libidn/1.29 libssh2/1.4.3 librtmp/2.3"
"185.207.205.93","-","2018-02-16 17:35:54","GMT-0800","GET","/",200,543,"-","PycURL/7.19.5 libcurl/7.38.0 GnuTLS/3.3.8 zlib/1.2.8 libidn/1.29 libssh2/1.4.3 librtmp/2.3"
"31.47.252.50","-","2018-02-16 18:49:51","GMT-0800","GET","/cgi-bin/php",404,473,"-","-"
"31.47.252.50","-","2018-02-16 18:49:51","GMT-0800","GET","/cgi-bin/php5",404,474,"-","-"
"31.47.252.50","-","2018-02-16 18:49:51","GMT-0800","GET","/cgi-bin/php-cgi",404,477,"-","-"
"31.47.252.50","-","2018-02-16 18:49:52","GMT-0800","GET","/cgi-bin/php.cgi",404,477,"-","-"
"31.47.252.50","-","2018-02-16 18:49:52","GMT-0800","GET","/cgi-bin/php4",404,474,"-","-"
"31.47.252.50","-","2018-02-16 18:49:52","GMT-0800","GET","/cgi-bin/php5-cli",404,478,"-","-"
"31.47.252.50","-","2018-02-16 18:49:52","GMT-0800","GET","/cgi-bin/test.cgi",404,478,"-","-"
"31.47.252.50","-","2018-02-16 18:49:52","GMT-0800","GET","/cgi-sys/php5",404,474,"-","-"
"196.52.43.115","-","2018-02-16 22:05:29","GMT-0800","GET","/",200,562,"-","Mozilla/5.0(WindowsNT6.1;rv:31.0)Gecko/20100101Firefox/31.0"
"184.154.47.5","-","2018-02-17 02:22:26","GMT-0800","GET","/",200,508,"-","Mozilla/5.0 zgrab/0.x"
"139.162.108.53","-","2018-02-17 06:59:55","GMT-0800","GET","/",200,562,"-","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
"38.142.184.2","-","2018-02-17 09:13:46","GMT-0800","GET","/",200,543,"-","-"
"218.65.85.136","-","2018-02-17 12:03:07","GMT-0800","GET","/manager/html",404,474,"-","Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0)"
"60.190.110.189","-","2018-02-17 15:02:24","GMT-0800","GET","/manager/html",404,474,"-","Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0)"
"142.44.241.206","-","2018-02-17 17:16:12","GMT-0800","GET","/",200,562,"-","https://getroot.sh survey"
"220.115.18.5","-","2018-02-17 18:36:53","GMT-0800","GET","/manager/html",404,505,"-","Mozilla/5.0 (Windows NT 5.1; rv:5.0) Gecko/20100101 Firefox/5.0"
"185.207.205.93","-","2018-02-17 19:22:18","GMT-0800","HEAD","/",200,260,"-","PycURL/7.19.5 libcurl/7.38.0 GnuTLS/3.3.8 zlib/1.2.8 libidn/1.29 libssh2/1.4.3 librtmp/2.3"
"185.207.205.93","-","2018-02-17 19:22:18","GMT-0800","GET","/",200,543,"-","PycURL/7.19.5 libcurl/7.38.0 GnuTLS/3.3.8 zlib/1.2.8 libidn/1.29 libssh2/1.4.3 librtmp/2.3"
"60.191.38.77","-","2018-02-17 21:02:37","GMT-0800","GET","/",200,600,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0"
"172.104.108.109","-","2018-02-18 05:49:52","GMT-0800","GET","/",200,527,"-","Mozilla/5.0"
"127.0.0.1","-","2018-02-18 06:44:46","GMT-0800","OPTIONS","*",200,152,"-","Apache/2.2.16 (Ubuntu) (internal dummy connection)"
"127.0.0.1","-","2018-02-18 06:44:46","GMT-0800","OPTIONS","*",200,152,"-","Apache/2.2.16 (Ubuntu) (internal dummy connection)"
"127.0.0.1","-","2018-02-18 06:44:46","GMT-0800","OPTIONS","*",200,152,"-","Apache/2.2.16 (Ubuntu) (internal dummy connection)"
"127.0.0.1","-","2018-02-18 06:44:46","GMT-0800","OPTIONS","*",200,152,"-","Apache/2.2.16 (Ubuntu) (internal dummy connection)"
"127.0.0.1","-","2018-02-18 06:44:46","GMT-0800","OPTIONS","*",200,152,"-","Apache/2.2.16 (Ubuntu) (internal dummy connection)"
"127.0.0.1","-","2018-02-18 06:44:46","GMT-0800","OPTIONS","*",200,152,"-","Apache/2.2.16 (Ubuntu) (internal dummy connection)"
"127.0.0.1","-","2018-02-18 06:44:46","GMT-0800","OPTIONS","*",200,152,"-","Apache/2.2.16 (Ubuntu) (internal dummy connection)"
"127.0.0.1","-","2018-02-18 06:44:46","GMT-0800","OPTIONS","*",200,152,"-","Apache/2.2.16 (Ubuntu) (internal dummy connection)"
"127.0.0.1","-","2018-02-18 06:44:46","GMT-0800","OPTIONS","*",200,152,"-","Apache/2.2.16 (Ubuntu) (internal dummy connection)"
